,id,online_id,year,quarter,service,value,program,theme,media_type,pubdate,headline,objective1,objective2,objective3
5823,32168,d77585a3-a45f-4aa1-a5a9-841d39f84847,2019,1,English,1,VEO,Positive Coalition/US Image,article,2018-07-18,"Thai Boys Say They Dug Holes, Drank Rainwater While Trapped in Cave ",Counter VEO propaganda,,
5824,32169,d7a77973-693c-4f7f-9f1b-980b26a29c8c,2019,1,English,1,VEO,Anti-Crime,article,2018-04-25,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5825,32170,d7b070e6-07ac-4e36-955d-20a23f366e08,2019,1,English,1,VEO,Human Rights,article,2017-07-20,,Impede the spread of extremist ideology in the AOR,,
5826,32171,d8104a0f-f5bb-43d8-9ee2-227a02ee674a,2019,1,English,1,VEO,Regional Cooperation,article,2016-09-14,,Increase regional stability,,
5827,32172,d828ceaf-686a-411c-b4ee-5d53b351df93,2019,1,English,1,VEO,Border Security,article,2017-05-22,,Increase regional stability,,
5828,32173,d852127c-bf0d-40e2-85f1-48b4014c8ae3,2019,1,English,1,VEO,Human Rights,article,2017-12-14,,Impede the spread of extremist ideology in the AOR,,
5829,32174,d99c3f50-3a18-4ed8-a4d9-7470aa401697,2019,1,English,1,VEO,Judicial Process,article,2016-11-07,,Reduce criminal influence throughout the region,,
5830,32175,d9eb03e0-8db8-4ea3-ac18-699a6af55f3b,2019,1,English,1,VEO,Anti-Crime,article,2017-09-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5831,32176,da0e67f5-7204-4dae-bb02-b436490f401f,2019,1,English,1,VEO,Rule of Law,article,2016-02-09,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5832,32177,da6f2f80-7bdd-474d-9d39-398464c402ae,2019,1,English,1,VEO,Human Rights,article,2017-11-03,,Impede the spread of extremist ideology in the AOR,,
5833,32178,da7f4fd8-0f12-4c7f-b048-e73cc4a9a990,2019,1,English,1,VEO,VEO Family Impact,article,2015-03-24,,Reduce effectiveness of VEO recruiting efforts,,
5834,32179,da9e8f05-83f4-4ed9-a180-f54359bba405,2019,1,English,1,VEO,SESI,article,2015-03-23,,None,,
5835,32180,da9f2722-7611-48e9-a0cc-ffb7aff4eeb6,2019,1,English,1,VEO,Open Media,article,2017-11-01,,Counter VEO propaganda,,
5836,32181,dab906bf-675b-4b10-9dcb-51f1732c72ea,2019,1,English,1,VEO,Border Security,article,2017-11-08,,Increase regional stability,,
5837,32182,db91ea4f-31dd-48e0-832f-e9643f37a2f3,2019,1,English,1,VEO,Open Media,article,2016-02-12,,Counter VEO propaganda,,
5838,32183,dcb1b700-8ac2-4c5c-9c5e-4213fc17373f,2019,1,English,1,VEO,VEO Consequences,article,2016-06-08,,Reduce effectiveness of VEO recruiting efforts,,
5839,32184,df74f819-913d-4ece-a03c-ca43dbb63e64,2019,1,English,1,VEO,Open Society,article,2016-02-02,,Impede the spread of extremist ideology in the AOR,,
5840,32185,dfc487c1-5c7f-4229-bc32-372b081399fb,2019,1,English,1,VEO,VEO Family Impact,article,2016-12-16,,Reduce effectiveness of VEO recruiting efforts,,
5841,32186,dff39551-39b7-4ea7-850b-f26f230aca25,2019,1,English,1,VEO,Anti-Crime,article,2017-10-03,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5842,32187,e029810a-3b44-4f10-b54e-ee742b136bdf,2019,1,English,1,VEO,Regional Security,article,2016-04-15,,Increase regional stability,,
5843,32188,e16360ee-efb9-4005-89fe-a638815b076a,2019,1,English,1,VEO,Regional Security,article,2017-06-12,,Increase regional stability,,
5844,32189,e1ef2b43-4934-4eaa-aa46-32bb88e7ef97,2019,1,English,1,VEO,VEO Recruitment,article,2017-02-01,,Reduce effectiveness of VEO recruiting efforts,,
5845,32190,e2303952-34df-4702-a40b-f2a2319a729a,2019,1,English,1,VEO,Open Society,slideshow,2016-03-24,,Impede the spread of extremist ideology in the AOR,,
5846,32191,e2d9fed1-398e-4a82-b409-4b630586f493,2019,1,English,1,VEO,VEO Consequences,article,2017-01-16,,Reduce effectiveness of VEO recruiting efforts,,
5847,32192,e31aa250-0411-4c24-9d41-c18f98ef34fb,2019,1,English,1,,,,,,,,
5848,32193,e3e59e77-a5eb-4d95-beca-83154e254618,2019,1,English,1,VEO,Anti-Crime,article,2015-11-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5849,32194,e474c7c6-d4a9-40c2-9b2e-299307d32703,2019,1,English,1,VEO,Judicial Process,article,2016-06-28,,Reduce criminal influence throughout the region,,
5850,32195,e4c70d9c-1231-435d-90c5-8d99a8ec5534,2019,1,English,1,,,,,,,,
5851,32196,e4fb3d2e-cee4-4ad9-91da-462b58d4ccde,2019,1,English,1,VEO,VEO Family Impact,article,2018-05-17,,Reduce effectiveness of VEO recruiting efforts,,
5852,32197,e50a933b-c840-483b-95ff-7ad30e3d59df,2019,1,English,1,VEO,Regional Security,article,2018-01-05,,Increase regional stability,,
5853,32198,e55376d6-56c4-41fe-bc6b-a56c729b3577,2019,1,English,1,VEO,Regional Cooperation,article,2018-01-08,,Increase regional stability,,
5854,32199,e5c43ab2-b1ec-415d-97ec-73a9a5347286,2019,1,English,1,VEO,VEO Consequences,article,2015-11-02,,Reduce effectiveness of VEO recruiting efforts,,
5855,32200,e73ee591-6206-4d4a-8474-897bc46dd44f,2019,1,English,1,VEO,Anti-Crime,article,2017-06-14,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5856,32201,e7a29120-eece-4b1f-8459-e9e3f8b9aac9,2019,1,English,1,VEO,VEO Recruitment,article,2015-02-25,,Reduce effectiveness of VEO recruiting efforts,,
5857,32202,e85932dc-fa55-4bc2-abd0-865a75a10200,2019,1,English,1,VEO,Human Rights,article,2017-06-27,,Impede the spread of extremist ideology in the AOR,,
5858,32203,e8c5bacd-0e74-4f01-bb41-f6b0587a9496,2019,1,English,1,VEO,Border Security,article,2017-03-04,,Increase regional stability,,
5859,32204,e8e16ade-a2d1-4c81-afd2-aa6191092944,2019,1,English,1,VEO,VEO Consequences,article,2016-07-11,,Reduce effectiveness of VEO recruiting efforts,,
5860,32205,e94d3340-7850-4469-b7ef-dd5753242f50,2019,1,English,1,VEO,Open Society,article,2015-11-02,,Impede the spread of extremist ideology in the AOR,,
5861,32206,ea1a3a77-ee9d-48ee-b3bd-d0bcefb002d7,2019,1,English,1,VEO,Regional Security,article,2017-04-27,,Increase regional stability,,
5862,32207,ea28de67-8139-4400-ad7f-62f78c21b006,2019,1,English,1,VEO,Democratic Processes,article,2016-04-22,,Impede the spread of extremist ideology in the AOR,,
5863,32208,ea487283-380b-4fad-953e-1fa9c391bbe3,2019,1,English,1,VEO,Regional Security,article,2016-02-22,,Increase regional stability,,
5864,32209,eabd8b88-a22b-4bde-97ff-bd59d98f3891,2019,1,English,1,VEO,VEO Family Impact,article,2017-01-27,,Reduce effectiveness of VEO recruiting efforts,,
5865,32210,ead4421a-19f1-46d5-9d7c-7a21d37b61da,2019,1,English,1,VEO,VEO Consequences,article,2016-10-26,,Reduce effectiveness of VEO recruiting efforts,,
5866,32211,eb0547b3-da17-4f48-9f61-4b1695d95d18,2019,1,English,1,VEO,Open Media,article,2015-09-14,,Counter VEO propaganda,,
5867,32212,eb12b2d6-0980-44c3-8f76-22dc2b51818e,2019,1,English,1,,,,,,,,
5868,32213,eb56ae38-f7a8-47b8-80d2-32ba5467fb26,2019,1,English,1,VEO,Anti-Crime,article,2017-09-18,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5869,32214,eb61be77-29a9-4a42-9722-eb4f9102be5b,2019,1,English,1,VEO,Regional Security,article,2017-03-03,,Increase regional stability,,
5870,32215,eb651e22-7a57-4213-bd3f-5efd5de78251,2019,1,English,1,,,,,,,,
5871,32216,eb9944e2-0e15-408a-b90d-ef9f1991d169,2019,1,English,1,VEO,Regional Security,article,2017-03-07,,Increase regional stability,,
5872,32217,ec49265e-2608-4476-8c23-43b74115e740,2019,1,English,1,VEO,Regional Security,article,2017-03-31,,Increase regional stability,,
5873,32218,ecff487e-807c-4e9d-b49f-d46c9c349fff,2019,1,English,1,VEO,Rule of Law,article,2017-10-09,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5874,32219,ee9cf81b-c686-4681-961b-e9bdd8cac4c2,2019,1,English,1,VEO,Non-Violent Conflict Resolution,article,2015-08-27,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
5875,32220,eed014b9-0af7-428c-aaea-5b39e680a352,2019,1,English,1,VEO,VEO Consequences,article,2016-06-20,,Reduce effectiveness of VEO recruiting efforts,,
5876,32221,efdc816f-145a-4da0-96ab-2a98c9934273,2019,1,English,1,,,,,,,,
5877,32222,f08c57e2-2a84-49fb-8af0-0facc486ab0f,2019,1,English,1,VEO,SESI,article,2018-08-06,At Least 91 Dead as Magnitude 7.0 Quake Strikes Indonesiaâ€™s Lombok Island,None,,
5878,32223,f17874e5-8230-40f7-bb08-b0c9b78f9028,2019,1,English,1,VEO,VEO Recruitment,article,2015-12-30,,Reduce effectiveness of VEO recruiting efforts,,
5879,32224,f19e01a6-9bf2-4f49-bec0-265c4013af35,2019,1,English,1,VEO,Human Rights,article,2018-04-23,,Impede the spread of extremist ideology in the AOR,,
5880,32225,f26ad750-c352-431b-9c45-0e5bfc6cbdf8,2019,1,English,1,VEO,Regional Cooperation,article,2017-03-14,,Increase regional stability,,
5881,32226,f26ba377-ec1d-4cfa-ba35-da397becc1a5,2019,1,English,1,VEO,Rule of Law,article,2017-08-22,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5882,32227,f322df64-2dd3-4413-91b1-e4910e7bae21,2019,1,English,1,,,,,,,,
5883,32228,f34caef1-1659-4823-b91d-f5919f50571c,2019,1,English,1,VEO,Rule of Law,article,2017-09-08,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5884,32229,f34cf193-2ba8-480e-9718-777353ae8c94,2019,1,English,1,VEO,VEO Consequences,article,2016-03-22,,Reduce effectiveness of VEO recruiting efforts,,
5885,32230,f37d9e9f-55ae-49b8-9e3f-935653b1a05e,2019,1,English,1,VEO,Smuggling/Trafficking,article,2016-12-09,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
5886,32231,f4548466-402d-48d8-a093-56f9c05b37ab,2019,1,English,1,VEO,Anti-Crime,article,2016-11-30,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5887,32232,f4cb6adb-036e-446d-9388-d05341c42625,2019,1,English,1,VEO,Democratic Processes,article,2018-05-11,,Impede the spread of extremist ideology in the AOR,,
5888,32233,f4dfab9c-f0cc-48cc-b03d-1d37fe1e862d,2019,1,English,1,VEO,VEO Consequences,article,2016-01-16,,Reduce effectiveness of VEO recruiting efforts,,
5889,32234,f51f06e0-5df6-41b0-9981-5ebca5ccc4e1,2019,1,English,1,VEO,Judicial Process,article,2016-04-05,,Reduce criminal influence throughout the region,,
5890,32235,f577978a-26e6-44be-9500-90630c2703c1,2019,1,English,1,VEO,Regional Security,article,2017-09-28,,Increase regional stability,,
5891,32236,f7adac21-3877-41da-9fe8-2133de42fbf5,2019,1,English,1,VEO,Anti-Crime,article,2015-05-22,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5892,32237,f7cdd2fd-9d9d-4010-9917-45134619dad5,2019,1,English,1,VEO,VEO Consequences,article,2016-02-25,,Reduce effectiveness of VEO recruiting efforts,,
5893,32238,f7ef2a66-98a3-458b-bd96-2d66ae5bef30,2019,1,English,1,VEO,Anti-Crime,commentary,2016-08-01,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5894,32239,f84680ad-e790-46fb-8614-7926ef132be5,2019,1,English,1,VEO,Democratic Processes,article,2016-11-19,,Impede the spread of extremist ideology in the AOR,,
5895,32240,f8904e33-cafe-454e-b0ed-006897458a00,2019,1,English,1,VEO,Democratic Processes,article,2017-04-03,,Impede the spread of extremist ideology in the AOR,,
5896,32241,f9147d22-c133-4625-846f-082774253a37,2019,1,English,1,VEO,Open Society,slideshow,2016-03-30,,Impede the spread of extremist ideology in the AOR,,
5897,32242,f93d0c2a-f11c-4670-920d-eda884324ecc,2019,1,English,1,VEO,Employment (Jobs),article,2015-11-04,,Reduce effectiveness of VEO recruiting efforts,,
5898,32243,f9879c3b-cb71-4880-b876-02c4ab322ca6,2019,1,English,1,VEO,VEO Consequences,article,2017-03-25,,Reduce effectiveness of VEO recruiting efforts,,
5899,32244,fa2c75c9-62b2-4e42-b9ba-407f9215de3b,2019,1,English,1,VEO,Human Rights,article,2015-08-19,,Impede the spread of extremist ideology in the AOR,,
5900,32245,fa6b9143-6c29-476e-9eab-6069d38f90cb,2019,1,Philippines,1,VEO,Anti-Drugs,slideshow,2017-05-01,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
5901,32246,fbe5b8f2-ed9e-4b1d-8375-02897ae65137,2019,1,English,1,VEO,Open Media,article,2017-05-20,,Counter VEO propaganda,,
5902,32247,fc6a016c-4ab4-4deb-9c19-35e8e6f04506,2019,1,English,1,VEO,Regional Security,article,2016-03-29,,Increase regional stability,,
5903,32248,fcb549e3-582f-4487-9196-85220a328a81,2019,1,English,1,VEO,VEO Consequences,article,2015-05-04,,Reduce effectiveness of VEO recruiting efforts,,
5904,32249,fd7d2432-4e90-4723-b823-d3b91853f94b,2019,1,English,1,VEO,Regional Security,article,2018-01-24,,Increase regional stability,,
5905,32250,fd83a6fd-0840-4c1b-9584-8d9470b9dab3,2019,1,English,1,VEO,Regional Security,article,2017-03-09,,Increase regional stability,,
5906,32251,fdcd3a26-901a-45fc-9a70-f76538885fb0,2019,1,English,1,VEO,VEO Consequences,article,2016-08-12,,Reduce effectiveness of VEO recruiting efforts,,
5907,32252,fdde21a8-2c0c-4507-a3a9-7dbe6d70cc85,2019,1,English,1,VEO,Regional Security,article,2017-02-17,,Increase regional stability,,
5908,32253,febe99aa-588d-4232-80aa-5dace9ef2c8b,2019,1,English,1,VEO,Rule of Law,article,2017-07-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5909,32254,fec6a98d-bb29-4212-b132-d53d71f3c76a,2019,1,English,1,VEO,Democratic Processes,article,2016-07-21,,Impede the spread of extremist ideology in the AOR,,
5910,32255,fed2bfab-4825-4897-abb2-cf50ca10731a,2019,1,English,1,VEO,VEO Recruitment,article,2017-08-22,,Reduce effectiveness of VEO recruiting efforts,,
5911,32256,ff29ff11-398a-4160-8a9a-3ab56a7e6a0a,2019,1,English,1,VEO,Regional Security,article,2016-05-23,,Increase regional stability,,
5912,32257,ffa898bf-3027-4007-8546-126ceed3525e,2019,1,English,1,VEO,Human Rights,article,2017-11-10,,Impede the spread of extremist ideology in the AOR,,
5913,32258,ffd979dc-f699-43cf-983b-52c89601cdaa,2019,1,English,1,VEO,Rule of Law,article,2017-10-10,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5914,32259,fffa5328-9661-4432-a6ec-f70d175c6414,2019,1,English,1,VEO,Rule of Law,slideshow,2017-09-11,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5915,32260,856f6092-b4cd-4068-8a44-9edc6118dc79,2019,1,Indonesian,7937,VEO,Tolerance,article,2015-07-20,,Impede the spread of extremist ideology in the AOR,,
5916,32261,eb66e172-a127-4435-aa80-2be9ef5a6373,2019,1,Indonesian,6796,VEO,Moderate Islam,article,2017-03-01,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5917,32262,ecf904b2-d0cb-4d92-a244-eae34771878f,2019,1,Indonesian,5594,VEO,VEO Ideology,article,2015-07-07,,Reduce support for radical Islam and terrorism,,
5918,32263,baa5c449-0e00-4ceb-9a82-3973fd0e5c77,2019,1,Indonesian,3469,,,,,,,,
5919,32264,e7f22b02-c8c8-4483-9ed9-fe17eea472f8,2019,1,Indonesian,2036,PRC,Regional stability,article,2018-10-29,Spike in Chinese Tourism in Bali: Blessing or Curse?,"Deter adversary aggression, provocation, or coercion","Deter regional aggression, provocation, or coercion against the US, Allies, and partners",
5920,32265,001ead85-d084-4221-82ee-4880d9c3394a,2019,1,Indonesian,1959,VEO,Economy,article,2017-05-11,,Reduce support for radical Islam and terrorism,,
5921,32266,aa9da116-dbd8-4329-ae82-327ce6529bba,2019,1,Indonesian,1490,VEO,Moderate Islam,article,2018-09-20,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5922,32267,97795983-d57a-450e-a6ef-4b1d13c8539c,2019,1,Indonesian,1392,VEO,Employment (Jobs),article,2018-04-10,,Reduce effectiveness of VEO recruiting efforts,,
5923,32268,b936e496-27fa-45a9-a38a-6c73b042dd49,2019,1,Indonesian,1357,VEO,Smuggling/Trafficking,article,2019-02-19,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
5924,32269,c262efcc-67ac-40c1-888f-e9c5e2bbddce,2019,1,Indonesian,1234,VEO,Human Rights,article,2019-03-07,,Impede the spread of extremist ideology in the AOR,,
5925,32270,32f4e315-c307-4bec-841d-ebe87ba21bdb,2019,1,Indonesian,1118,VEO,VEO Consequences,commentary,2016-03-18,,Reduce effectiveness of VEO recruiting efforts,,
5926,32271,21856edf-6af0-4028-95bf-d3b4f459adc6,2019,1,Indonesian,894,VEO,Human Rights,article,2018-10-30,,Impede the spread of extremist ideology in the AOR,,
5927,32272,02c6996f-539a-4e61-9ca6-e5ecec0a6c0a,2019,1,Indonesian,828,VEO,Regional Security,article,2018-08-20,,Increase regional stability,,
5928,32273,7676fe33-c14a-49d8-8729-94b20d026d94,2019,1,Indonesian,785,VEO,SESI,article,2018-03-16,,None,,
5929,32274,48a4ad2f-8c61-484f-b6c5-5c4f4553863a,2019,1,Indonesian,691,VEO,Economy,article,2016-09-02,,Reduce support for radical Islam and terrorism,,
5930,32275,cad5ba46-6a9b-4663-beb6-07b0374c5fad,2019,1,Indonesian,681,VEO,Employment (Jobs),article,2017-01-06,,Reduce effectiveness of VEO recruiting efforts,,
5931,32276,aba986ff-4362-466f-84fa-caef4c228c6e,2019,1,Indonesian,663,VEO,VEO Ideology,article,2018-12-31,,Reduce support for radical Islam and terrorism,,
5932,32277,b22bac8b-4934-41c9-9ef8-ce30951e8510,2019,1,Indonesian,647,VEO,SESI,slideshow,2016-01-22,,None,,
5933,32278,52bfa6c6-156d-4ed2-840f-e062fbbf149b,2019,1,Indonesian,640,VEO,Human Rights,article,2017-11-10,,Impede the spread of extremist ideology in the AOR,,
5934,32279,ce9663ef-3388-4efa-b4d0-c3415097040b,2019,1,Indonesian,639,VEO,SESI,article,2019-01-14,,None,,
5935,32280,c8c9bf18-ec37-4942-bd3d-4cf9864054c5,2019,1,Indonesian,589,VEO,Tolerance,article,2015-07-21,,Impede the spread of extremist ideology in the AOR,,
5936,32281,07c2f855-66d6-4cbd-b45e-244a60adc164,2019,1,Indonesian,573,VEO,Anti-Drugs,article,2018-12-13,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
5937,32282,05397752-8d8c-4dfc-a9ca-dfb2003cb99c,2019,1,Indonesian,549,VEO,VEO Ideology,article,2019-02-08,,Reduce support for radical Islam and terrorism,,
5938,32283,df5d26eb-11f1-4606-901a-306a3cbb6022,2019,1,Indonesian,546,VEO,Moderate Islam,article,2018-02-19,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5939,32284,b6b24ea0-4c4a-4023-b700-cd030d83b2f2,2019,1,Indonesian,525,VEO,Economy,article,2017-11-20,,Reduce support for radical Islam and terrorism,,
5940,32285,6c5d6730-42e5-47af-b0aa-bf8800f552bd,2019,1,Indonesian,513,VEO,Regional Security,article,2018-12-04,,Increase regional stability,,
5941,32286,aa5abd5d-b0ca-4666-8cc5-8a63482fdf59,2019,1,Indonesian,471,VEO,VEO Recruitment,article,2019-02-14,,Reduce effectiveness of VEO recruiting efforts,,
5942,32287,c434a5c2-2db0-4a00-8c9e-59345084fd33,2019,1,Indonesian,454,VEO,SESI,slideshow,2017-10-30,,None,,
5943,32288,61fdbf44-cba3-4e54-94c8-3baeb6031129,2019,1,Indonesian,451,VEO,Human Rights,article,2018-12-31,,Impede the spread of extremist ideology in the AOR,,
5944,32289,86ce7447-a368-456e-8038-21225d0a662f,2019,1,Indonesian,441,VEO,SESI,article,2018-12-23,,None,,
5945,32290,cbca8f30-dd3f-4ccf-97b9-bee4e520c781,2019,1,Indonesian,434,VEO,SESI,article,2016-11-23,,None,,
5946,32291,88e2d1fb-e2fd-42fb-9915-cb0df6718cd8,2019,1,Indonesian,424,VEO,VEO Ideology,article,2018-12-20,,Reduce support for radical Islam and terrorism,,
5947,32292,98386441-145d-4177-9659-922016f1bc47,2019,1,Indonesian,421,VEO,Anti-Crime,article,2018-04-30,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5948,32293,428dacbc-f8ab-4af6-82ba-1246c461e70d,2019,1,Indonesian,413,VEO,VEO Consequences,article,2019-01-29,,Reduce effectiveness of VEO recruiting efforts,,
5949,32294,54acffc4-fbeb-4bd3-b6dc-68505d24caba,2019,1,Indonesian,408,VEO,Judicial Process,article,2019-02-08,,Reduce criminal influence throughout the region,,
5950,32295,e5957d68-73be-418f-94a4-98a4f05f3325,2019,1,Indonesian,396,VEO,Non-Violent Conflict Resolution,article,2017-11-16,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
5951,32296,365ff4ed-d2cc-49b9-bf28-cba4b5d1df1f,2019,1,Indonesian,392,VEO,Border Security,article,2019-03-06,,Increase regional stability,,
5952,32297,0726579c-cd9e-4ce4-b7ae-aeb5b3892780,2019,1,Indonesian,388,VEO,VEO Family Impact,article,2017-08-18,,Reduce effectiveness of VEO recruiting efforts,,
5953,32298,6a7988bc-94b8-4069-9ac2-cc242706ca9e,2019,1,Indonesian,387,VEO,Judicial Process,article,2016-05-12,,Reduce criminal influence throughout the region,,
5954,32299,b110310d-a281-4bb0-9957-62dccbc4a10c,2019,1,Indonesian,385,VEO,Anti-Crime,article,2017-03-28,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
5955,32300,b63abed3-852e-46f1-a40b-d895fb1b36ac,2019,1,Indonesian,369,VEO,VEO Recruitment,article,2019-02-11,,Reduce effectiveness of VEO recruiting efforts,,
5956,32301,a321c97f-5efb-408b-a5b7-fdd5dce147b0,2019,1,Indonesian,365,VEO,Tolerance,article,2016-10-05,,Impede the spread of extremist ideology in the AOR,,
5957,32302,44a2108d-4e07-4ba7-8b96-c4f7a8a115bf,2019,1,Indonesian,356,VEO,Open Society,article,2017-07-26,,Impede the spread of extremist ideology in the AOR,,
5958,32303,8affa289-303b-4da7-afe5-8bdf8700aa88,2019,1,Indonesian,355,VEO,Human Rights,article,2017-11-27,,Impede the spread of extremist ideology in the AOR,,
5959,32304,fbed8d6a-f354-4797-b870-a8afeb256105,2019,1,Indonesian,347,VEO,SESI,slideshow,2016-11-23,,None,,
5960,32305,3a40c129-90fb-496d-b532-44dd856f22fe,2019,1,Indonesian,346,,,,,,,,
5961,32306,da203147-2656-476b-971f-44897996ef16,2019,1,Indonesian,328,VEO,SESI,article,2018-12-28,,None,,
5962,32307,96410e74-f73a-4488-90ef-e500156a6094,2019,1,Indonesian,321,VEO,VEO Ideology,article,2019-01-29,,Reduce support for radical Islam and terrorism,,
5963,32308,66f70a6b-0866-4ae7-ae42-a3ba59b70006,2019,1,Indonesian,317,VEO,Democratic Processes,article,2019-03-07,,Impede the spread of extremist ideology in the AOR,,
5964,32309,d298d84e-0c43-434c-92a8-90d50401178d,2019,1,Indonesian,317,VEO,SESI,slideshow,2017-10-04,,None,,
5965,32310,784cd9dc-cf30-454d-af5d-fae51b39e8a4,2019,1,Indonesian,302,VEO,Judicial Process,article,2015-07-13,,Reduce criminal influence throughout the region,,
5966,32311,9f30abd7-22d9-41a9-bc29-19c7fa1f3d55,2019,1,Indonesian,289,VEO,Democratic Processes,article,2019-02-04,,Impede the spread of extremist ideology in the AOR,,
5967,32312,1375a156-1c7e-4e04-bf5d-a8ca1fa70135,2019,1,Indonesian,280,VEO,VEO Consequences,article,2018-12-27,,Reduce effectiveness of VEO recruiting efforts,,
5968,32313,465bfa60-72b9-41e1-8ef6-5f9b09bc7517,2019,1,Indonesian,273,VEO,Human Rights,article,2019-02-08,,Impede the spread of extremist ideology in the AOR,,
5969,32314,757a957a-dfa2-4574-bf49-c1fd261a7d2c,2019,1,Indonesian,273,VEO,SESI,slideshow,2017-08-31,,None,,
5970,32315,0eed388d-b356-4d35-a7a7-c8a16101f27b,2019,1,Indonesian,260,VEO,SESI,article,2016-01-29,,None,,
5971,32316,eb3dbf36-a895-4d4d-87ee-12e4193349a9,2019,1,Indonesian,255,VEO,SESI,article,2016-08-03,,None,,
5972,32317,83030520-db21-4bbf-bb35-a32d8b55d601,2019,1,Indonesian,251,VEO,Democratic Processes,article,2019-01-14,,Impede the spread of extremist ideology in the AOR,,
5973,32318,1a73460a-c637-4c60-83fd-9245150d42f4,2019,1,Indonesian,248,VEO,Human Rights,article,2019-02-22,,Impede the spread of extremist ideology in the AOR,,
5974,32319,69d3149c-f7a7-45e7-a307-4b520ad9b103,2019,1,Indonesian,247,VEO,Tolerance,article,2016-11-17,,Impede the spread of extremist ideology in the AOR,,
5975,32320,c8c4921d-642b-449b-b643-fcc6c1eeba51,2019,1,Indonesian,246,VEO,Judicial Process,article,2019-01-25,,Reduce criminal influence throughout the region,,
5976,32321,ee443adf-fa04-4617-b3af-3b24cdcaab66,2019,1,Indonesian,240,VEO,SESI,article,2017-07-28,,None,,
5977,32322,6571b402-802d-46f6-8260-39d63383ea5b,2019,1,Indonesian,235,VEO,Tolerance,article,2016-07-03,,Impede the spread of extremist ideology in the AOR,,
5978,32323,877d897f-f0ab-4ecf-a554-03bb0236b4dd,2019,1,Indonesian,232,VEO,Moderate Islam,article,2018-01-30,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
5979,32324,d3963fa2-1336-4deb-93df-cfb0f713edc6,2019,1,Indonesian,231,VEO,Human Rights,article,2016-09-30,,Impede the spread of extremist ideology in the AOR,,
5980,32325,945e8f90-8fda-4794-9315-1ede756f4858,2019,1,Indonesian,230,PRC,Democratic processes,article,2018-11-21,Prabowo Tetap Kerja Sama dengan China dan Amerika,"Deter adversary aggression, provocation, or coercion","Deter regional aggression, provocation, or coercion against the US, Allies, and partners",
